OMRÅDE;CIVILSTAND;TID;INDHOLD
Furesø;Enke/enkemand;2019K4;2126
Furesø;Enke/enkemand;2020K1;2124
Furesø;Enke/enkemand;2020K2;2144
Furesø;Enke/enkemand;2020K3;2150
Furesø;Enke/enkemand;2020K4;2173
Furesø;Enke/enkemand;2021K1;2183
Furesø;Enke/enkemand;2021K2;2183
Furesø;Enke/enkemand;2021K3;2170
Furesø;Enke/enkemand;2021K4;2171
Furesø;Enke/enkemand;2022K1;2173
Furesø;Fraskilt;2008K1;2940
Furesø;Fraskilt;2008K2;2949
Furesø;Fraskilt;2008K3;2947
Furesø;Fraskilt;2008K4;2933
Furesø;Fraskilt;2009K1;2954
Furesø;Fraskilt;2009K2;2980
Furesø;Fraskilt;2009K3;2981
Furesø;Fraskilt;2009K4;2990
Furesø;Fraskilt;2010K1;3011
Furesø;Fraskilt;2010K2;3027
Furesø;Fraskilt;2010K3;3025
Furesø;Fraskilt;2010K4;3021
Furesø;Fraskilt;2011K1;3053
Furesø;Fraskilt;2011K2;3074
Furesø;Fraskilt;2011K3;3083
Furesø;Fraskilt;2011K4;3089
Furesø;Fraskilt;2012K1;3102
Furesø;Fraskilt;2012K2;3132
Furesø;Fraskilt;2012K3;3141
Furesø;Fraskilt;2012K4;3124
Furesø;Fraskilt;2013K1;3165
Furesø;Fraskilt;2013K2;3182
Furesø;Fraskilt;2013K3;3185
Furesø;Fraskilt;2013K4;3186
Furesø;Fraskilt;2014K1;3232
Furesø;Fraskilt;2014K2;3279
Furesø;Fraskilt;2014K3;3283
Furesø;Fraskilt;2014K4;3296
Furesø;Fraskilt;2015K1;3324
Furesø;Fraskilt;2015K2;3365
Furesø;Fraskilt;2015K3;3417
Furesø;Fraskilt;2015K4;3429
Furesø;Fraskilt;2016K1;3467
Furesø;Fraskilt;2016K2;3468
Furesø;Fraskilt;2016K3;3511
Furesø;Fraskilt;2016K4;3511
Furesø;Fraskilt;2017K1;3517
Furesø;Fraskilt;2017K2;3543
Furesø;Fraskilt;2017K3;3539
Furesø;Fraskilt;2017K4;3532
Furesø;Fraskilt;2018K1;3540
Furesø;Fraskilt;2018K2;3548
Furesø;Fraskilt;2018K3;3547
Furesø;Fraskilt;2018K4;3540
Furesø;Fraskilt;2019K1;3568
Furesø;Fraskilt;2019K2;3579
Furesø;Fraskilt;2019K3;3561
Furesø;Fraskilt;2019K4;3533
Furesø;Fraskilt;2020K1;3542
Furesø;Fraskilt;2020K2;3554
Furesø;Fraskilt;2020K3;3538
Furesø;Fraskilt;2020K4;3518
Furesø;Fraskilt;2021K1;3536
Furesø;Fraskilt;2021K2;3545
Furesø;Fraskilt;2021K3;3555
Furesø;Fraskilt;2021K4;3580
Furesø;Fraskilt;2022K1;3594
Gribskov;I alt;2008K1;40512
Gribskov;I alt;2008K2;40568
Gribskov;I alt;2008K3;40662
Gribskov;I alt;2008K4;40686
Gribskov;I alt;2009K1;40627
Gribskov;I alt;2009K2;40639
Gribskov;I alt;2009K3;40776
Gribskov;I alt;2009K4;40786
Gribskov;I alt;2010K1;40694
Gribskov;I alt;2010K2;40753
Gribskov;I alt;2010K3;40843
Gribskov;I alt;2010K4;40744
Gribskov;I alt;2011K1;40700
Gribskov;I alt;2011K2;40616
Gribskov;I alt;2011K3;40684
Gribskov;I alt;2011K4;40607
Gribskov;I alt;2012K1;40603
Gribskov;I alt;2012K2;40609
Gribskov;I alt;2012K3;40722
Gribskov;I alt;2012K4;40695
Gribskov;I alt;2013K1;40655
Gribskov;I alt;2013K2;40671
Gribskov;I alt;2013K3;40784
Gribskov;I alt;2013K4;40847
Gribskov;I alt;2014K1;40778
Gribskov;I alt;2014K2;40850
Gribskov;I alt;2014K3;40968
Gribskov;I alt;2014K4;40875
Gribskov;I alt;2015K1;40855
Gribskov;I alt;2015K2;40839
Gribskov;I alt;2015K3;41078
Gribskov;I alt;2015K4;41170
Gribskov;I alt;2016K1;41107
Gribskov;I alt;2016K2;41135
Gribskov;I alt;2016K3;41239
Gribskov;I alt;2016K4;41280
Gribskov;I alt;2017K1;41213
Gribskov;I alt;2017K2;41155
Gribskov;I alt;2017K3;41303
Gribskov;I alt;2017K4;41269
Gribskov;I alt;2018K1;41217
Gribskov;I alt;2018K2;41209
Gribskov;I alt;2018K3;41299
Gribskov;I alt;2018K4;41280
Gribskov;I alt;2019K1;41195
Gribskov;I alt;2019K2;41184
Gribskov;I alt;2019K3;41262
Gribskov;I alt;2019K4;41170
Gribskov;I alt;2020K1;41048
Gribskov;I alt;2020K2;41084
Gribskov;I alt;2020K3;41135
Gribskov;I alt;2020K4;41110
Gribskov;I alt;2021K1;40971
Gribskov;I alt;2021K2;41032
Gribskov;I alt;2021K3;41219
Gribskov;I alt;2021K4;41228
Gribskov;I alt;2022K1;41147
Gribskov;Ugift;2008K1;16206
Gribskov;Ugift;2008K2;16258
Gribskov;Ugift;2008K3;16268
Gribskov;Ugift;2008K4;16187
Gribskov;Ugift;2009K1;16120
Gribskov;Ugift;2009K2;16153
Gribskov;Ugift;2009K3;16213
Gribskov;Ugift;2009K4;16192
Gribskov;Ugift;2010K1;16118
Gribskov;Ugift;2010K2;16149
Gribskov;Ugift;2010K3;16161
Gribskov;Ugift;2010K4;16016
Gribskov;Ugift;2011K1;15937
Gribskov;Ugift;2011K2;15917
Gribskov;Ugift;2011K3;15943
Gribskov;Ugift;2011K4;15868
Gribskov;Ugift;2012K1;15879
Gribskov;Ugift;2012K2;15903
Gribskov;Ugift;2012K3;15971
Gribskov;Ugift;2012K4;15907
Gribskov;Ugift;2013K1;15873
Gribskov;Ugift;2013K2;15912
Gribskov;Ugift;2013K3;15970
Gribskov;Ugift;2013K4;15891
Gribskov;Ugift;2014K1;15884
Gribskov;Ugift;2014K2;15946
Gribskov;Ugift;2014K3;16008
Gribskov;Ugift;2014K4;15881
Gribskov;Ugift;2015K1;15921
Gribskov;Ugift;2015K2;15961
Gribskov;Ugift;2015K3;16091
Gribskov;Ugift;2015K4;16106
Gribskov;Ugift;2016K1;16138
Gribskov;Ugift;2016K2;16167
Gribskov;Ugift;2016K3;16200
Gribskov;Ugift;2016K4;16138
Gribskov;Ugift;2017K1;16139
Gribskov;Ugift;2017K2;16132
Gribskov;Ugift;2017K3;16224
Gribskov;Ugift;2017K4;16124
Gribskov;Ugift;2018K1;16144
Gribskov;Ugift;2018K2;16158
Gribskov;Ugift;2018K3;16179
Gribskov;Ugift;2018K4;16125
Gribskov;Ugift;2019K1;16165
Gribskov;Ugift;2019K2;16115
Gribskov;Ugift;2019K3;16178
Gribskov;Ugift;2019K4;16061
Gribskov;Ugift;2020K1;15993
Gribskov;Ugift;2020K2;15998
Gribskov;Ugift;2020K3;16036
Gribskov;Ugift;2020K4;15964
Gribskov;Ugift;2021K1;15921
Gribskov;Ugift;2021K2;15934
Gribskov;Ugift;2021K3;16014
Gribskov;Ugift;2021K4;15958
Gribskov;Ugift;2022K1;16010
Gribskov;Gift/separeret;2008K1;18550
Gribskov;Gift/separeret;2008K2;18502
Gribskov;Gift/separeret;2008K3;18552
Gribskov;Gift/separeret;2008K4;18645
Gribskov;Gift/separeret;2009K1;18648
Gribskov;Gift/separeret;2009K2;18590
Gribskov;Gift/separeret;2009K3;18623
Gribskov;Gift/separeret;2009K4;18633
Gribskov;Gift/separeret;2010K1;18582
Gribskov;Gift/separeret;2010K2;18541
Gribskov;Gift/separeret;2010K3;18538
Gribskov;Gift/separeret;2010K4;18612
Gribskov;Gift/separeret;2011K1;18643
Gribskov;Gift/separeret;2011K2;18552
Gribskov;Gift/separeret;2011K3;18541
Gribskov;Gift/separeret;2011K4;18525
Gribskov;Gift/separeret;2012K1;18488
Gribskov;Gift/separeret;2012K2;18399
Gribskov;Gift/separeret;2012K3;18403
Gribskov;Gift/separeret;2012K4;18397
Gribskov;Gift/separeret;2013K1;18377
Gribskov;Gift/separeret;2013K2;18285
Gribskov;Gift/separeret;2013K3;18327
Gribskov;Gift/separeret;2013K4;18451
Gribskov;Gift/separeret;2014K1;18301
Gribskov;Gift/separeret;2014K2;18252
Gribskov;Gift/separeret;2014K3;18282
Gribskov;Gift/separeret;2014K4;18297
Gribskov;Gift/separeret;2015K1;18222
Gribskov;Gift/separeret;2015K2;18138
Gribskov;Gift/separeret;2015K3;18199
Gribskov;Gift/separeret;2015K4;18243
Gribskov;Gift/separeret;2016K1;18155
Gribskov;Gift/separeret;2016K2;18095
Gribskov;Gift/separeret;2016K3;18085
Gribskov;Gift/separeret;2016K4;18162
Gribskov;Gift/separeret;2017K1;18083
Gribskov;Gift/separeret;2017K2;17968
Gribskov;Gift/separeret;2017K3;18000
Gribskov;Gift/separeret;2017K4;18071
Gribskov;Gift/separeret;2018K1;17959
Gribskov;Gift/separeret;2018K2;17877
Gribskov;Gift/separeret;2018K3;17945
Gribskov;Gift/separeret;2018K4;17945
Gribskov;Gift/separeret;2019K1;17811
Gribskov;Gift/separeret;2019K2;17808
Gribskov;Gift/separeret;2019K3;17807
Gribskov;Gift/separeret;2019K4;17866
Gribskov;Gift/separeret;2020K1;17823
Gribskov;Gift/separeret;2020K2;17796
Gribskov;Gift/separeret;2020K3;17797
Gribskov;Gift/separeret;2020K4;17870
Gribskov;Gift/separeret;2021K1;17822
Gribskov;Gift/separeret;2021K2;17809
Gribskov;Gift/separeret;2021K3;17913
Gribskov;Gift/separeret;2021K4;17997
Gribskov;Gift/separeret;2022K1;17872
Gribskov;Enke/enkemand;2008K1;2291
Gribskov;Enke/enkemand;2008K2;2300
Gribskov;Enke/enkemand;2008K3;2309
Gribskov;Enke/enkemand;2008K4;2309
Gribskov;Enke/enkemand;2009K1;2321
Gribskov;Enke/enkemand;2009K2;2327
Gribskov;Enke/enkemand;2009K3;2329
Gribskov;Enke/enkemand;2009K4;2351
Gribskov;Enke/enkemand;2010K1;2344
Gribskov;Enke/enkemand;2010K2;2365
Gribskov;Enke/enkemand;2010K3;2381
Gribskov;Enke/enkemand;2010K4;2374
Gribskov;Enke/enkemand;2011K1;2370
Gribskov;Enke/enkemand;2011K2;2365
Gribskov;Enke/enkemand;2011K3;2366
Gribskov;Enke/enkemand;2011K4;2365
Gribskov;Enke/enkemand;2012K1;2364
Gribskov;Enke/enkemand;2012K2;2365
Gribskov;Enke/enkemand;2012K3;2357
Gribskov;Enke/enkemand;2012K4;2360
Gribskov;Enke/enkemand;2013K1;2375
Gribskov;Enke/enkemand;2013K2;2381
Gribskov;Enke/enkemand;2013K3;2372
Gribskov;Enke/enkemand;2013K4;2383
Gribskov;Enke/enkemand;2014K1;2384
Gribskov;Enke/enkemand;2014K2;2371
Gribskov;Enke/enkemand;2014K3;2378
Gribskov;Enke/enkemand;2014K4;2367
Gribskov;Enke/enkemand;2015K1;2378
Gribskov;Enke/enkemand;2015K2;2384
Gribskov;Enke/enkemand;2015K3;2382
Gribskov;Enke/enkemand;2015K4;2385
Gribskov;Enke/enkemand;2016K1;2378
Gribskov;Enke/enkemand;2016K2;2399
Gribskov;Enke/enkemand;2016K3;2411
Gribskov;Enke/enkemand;2016K4;2420
Gribskov;Enke/enkemand;2017K1;2434
Gribskov;Enke/enkemand;2017K2;2448
Gribskov;Enke/enkemand;2017K3;2438
Gribskov;Enke/enkemand;2017K4;2432
Gribskov;Enke/enkemand;2018K1;2463
Gribskov;Enke/enkemand;2018K2;2475
Gribskov;Enke/enkemand;2018K3;2465
Gribskov;Enke/enkemand;2018K4;2505
Gribskov;Enke/enkemand;2019K1;2525
Gribskov;Enke/enkemand;2019K2;2529
Gribskov;Enke/enkemand;2019K3;2527
Gribskov;Enke/enkemand;2019K4;2519
Gribskov;Enke/enkemand;2020K1;2517
Gribskov;Enke/enkemand;2020K2;2530
Gribskov;Enke/enkemand;2020K3;2525
Gribskov;Enke/enkemand;2020K4;2526
Gribskov;Enke/enkemand;2021K1;2515
Gribskov;Enke/enkemand;2021K2;2519
Gribskov;Enke/enkemand;2021K3;2513
Gribskov;Enke/enkemand;2021K4;2496
Gribskov;Enke/enkemand;2022K1;2514
Gribskov;Fraskilt;2008K1;3465
Gribskov;Fraskilt;2008K2;3508
Gribskov;Fraskilt;2008K3;3533
Gribskov;Fraskilt;2008K4;3545
Gribskov;Fraskilt;2009K1;3538
Gribskov;Fraskilt;2009K2;3569
Gribskov;Fraskilt;2009K3;3611
Gribskov;Fraskilt;2009K4;3610
Gribskov;Fraskilt;2010K1;3650
Gribskov;Fraskilt;2010K2;3698
Gribskov;Fraskilt;2010K3;3763
Gribskov;Fraskilt;2010K4;3742
Gribskov;Fraskilt;2011K1;3750
Gribskov;Fraskilt;2011K2;3782
Gribskov;Fraskilt;2011K3;3834
Gribskov;Fraskilt;2011K4;3849
Gribskov;Fraskilt;2012K1;3872
Gribskov;Fraskilt;2012K2;3942
Gribskov;Fraskilt;2012K3;3991
Gribskov;Fraskilt;2012K4;4031
Gribskov;Fraskilt;2013K1;4030
Gribskov;Fraskilt;2013K2;4093
Gribskov;Fraskilt;2013K3;4115
Gribskov;Fraskilt;2013K4;4122
Gribskov;Fraskilt;2014K1;4209
Gribskov;Fraskilt;2014K2;4281
Gribskov;Fraskilt;2014K3;4300
Gribskov;Fraskilt;2014K4;4330
Gribskov;Fraskilt;2015K1;4334
Gribskov;Fraskilt;2015K2;4356
Gribskov;Fraskilt;2015K3;4406
Gribskov;Fraskilt;2015K4;4436
Gribskov;Fraskilt;2016K1;4436
Gribskov;Fraskilt;2016K2;4474
Gribskov;Fraskilt;2016K3;4543
Gribskov;Fraskilt;2016K4;4560
Gribskov;Fraskilt;2017K1;4557
Gribskov;Fraskilt;2017K2;4607
Gribskov;Fraskilt;2017K3;4641
Gribskov;Fraskilt;2017K4;4642
Gribskov;Fraskilt;2018K1;4651
Gribskov;Fraskilt;2018K2;4699
Gribskov;Fraskilt;2018K3;4710
Gribskov;Fraskilt;2018K4;4705
Gribskov;Fraskilt;2019K1;4694
Gribskov;Fraskilt;2019K2;4732
Gribskov;Fraskilt;2019K3;4750
Gribskov;Fraskilt;2019K4;4724
Gribskov;Fraskilt;2020K1;4715
Gribskov;Fraskilt;2020K2;4760
Gribskov;Fraskilt;2020K3;4777
Gribskov;Fraskilt;2020K4;4750
Gribskov;Fraskilt;2021K1;4713
Gribskov;Fraskilt;2021K2;4770
Gribskov;Fraskilt;2021K3;4779
Gribskov;Fraskilt;2021K4;4777
Gribskov;Fraskilt;2022K1;4751
Halsnæs;I alt;2008K1;30824
Halsnæs;I alt;2008K2;30767
Halsnæs;I alt;2008K3;30926
Halsnæs;I alt;2008K4;31012
Halsnæs;I alt;2009K1;31013
Halsnæs;I alt;2009K2;31043
Halsnæs;I alt;2009K3;31131
Halsnæs;I alt;2009K4;31114
Halsnæs;I alt;2010K1;31077
Halsnæs;I alt;2010K2;31042
Halsnæs;I alt;2010K3;31125
Halsnæs;I alt;2010K4;31082
Halsnæs;I alt;2011K1;31056
Halsnæs;I alt;2011K2;31060
Halsnæs;I alt;2011K3;31150
Halsnæs;I alt;2011K4;31068
Halsnæs;I alt;2012K1;30980
Halsnæs;I alt;2012K2;30873
Halsnæs;I alt;2012K3;30904
Halsnæs;I alt;2012K4;30827
Halsnæs;I alt;2013K1;30803
Halsnæs;I alt;2013K2;30725
Halsnæs;I alt;2013K3;30821
Halsnæs;I alt;2013K4;30675
Halsnæs;I alt;2014K1;30647
Halsnæs;I alt;2014K2;30644
Halsnæs;I alt;2014K3;30750
Halsnæs;I alt;2014K4;30744
Halsnæs;I alt;2015K1;30736
Halsnæs;I alt;2015K2;30743
Halsnæs;I alt;2015K3;30915
Halsnæs;I alt;2015K4;31002
Halsnæs;I alt;2016K1;31049
Halsnæs;I alt;2016K2;31069
Halsnæs;I alt;2016K3;31180
Halsnæs;I alt;2016K4;31159
Halsnæs;I alt;2017K1;31162
Halsnæs;I alt;2017K2;31202
Halsnæs;I alt;2017K3;31293
Halsnæs;I alt;2017K4;31315
Halsnæs;I alt;2018K1;31168
Halsnæs;I alt;2018K2;31247
Halsnæs;I alt;2018K3;31338
Halsnæs;I alt;2018K4;31378
Halsnæs;I alt;2019K1;31271
Halsnæs;I alt;2019K2;31277
Halsnæs;I alt;2019K3;31395
Halsnæs;I alt;2019K4;31495
Halsnæs;I alt;2020K1;31384
Halsnæs;I alt;2020K2;31475
Halsnæs;I alt;2020K3;31537
Halsnæs;I alt;2020K4;31518
Halsnæs;I alt;2021K1;31420
Halsnæs;I alt;2021K2;31450
Halsnæs;I alt;2021K3;31438
Halsnæs;I alt;2021K4;31465
Halsnæs;I alt;2022K1;31344
Halsnæs;Ugift;2008K1;12487
Halsnæs;Ugift;2008K2;12481
Halsnæs;Ugift;2008K3;12564
Halsnæs;Ugift;2008K4;12556
Halsnæs;Ugift;2009K1;12578
Halsnæs;Ugift;2009K2;12617
Halsnæs;Ugift;2009K3;12613
Halsnæs;Ugift;2009K4;12571
Halsnæs;Ugift;2010K1;12582
Halsnæs;Ugift;2010K2;12593
Halsnæs;Ugift;2010K3;12621
Halsnæs;Ugift;2010K4;12575
Halsnæs;Ugift;2011K1;12558
Halsnæs;Ugift;2011K2;12607
Halsnæs;Ugift;2011K3;12671
Halsnæs;Ugift;2011K4;12596
Halsnæs;Ugift;2012K1;12543
Halsnæs;Ugift;2012K2;12519
Halsnæs;Ugift;2012K3;12544
Halsnæs;Ugift;2012K4;12436
Halsnæs;Ugift;2013K1;12413
Halsnæs;Ugift;2013K2;12378
Halsnæs;Ugift;2013K3;12426
Halsnæs;Ugift;2013K4;12319
Halsnæs;Ugift;2014K1;12331
Halsnæs;Ugift;2014K2;12374
Halsnæs;Ugift;2014K3;12432
Halsnæs;Ugift;2014K4;12370
Halsnæs;Ugift;2015K1;12388
Halsnæs;Ugift;2015K2;12404
Halsnæs;Ugift;2015K3;12486
Halsnæs;Ugift;2015K4;12467
Halsnæs;Ugift;2016K1;12521
Halsnæs;Ugift;2016K2;12543
Halsnæs;Ugift;2016K3;12640
Halsnæs;Ugift;2016K4;12572
Halsnæs;Ugift;2017K1;12620
Halsnæs;Ugift;2017K2;12667
Halsnæs;Ugift;2017K3;12702
Halsnæs;Ugift;2017K4;12642
Halsnæs;Ugift;2018K1;12563
Halsnæs;Ugift;2018K2;12621
Halsnæs;Ugift;2018K3;12662
Halsnæs;Ugift;2018K4;12632
Halsnæs;Ugift;2019K1;12593
Halsnæs;Ugift;2019K2;12619
Halsnæs;Ugift;2019K3;12692
Halsnæs;Ugift;2019K4;12722
Halsnæs;Ugift;2020K1;12656
Halsnæs;Ugift;2020K2;12747
Halsnæs;Ugift;2020K3;12777
Halsnæs;Ugift;2020K4;12741
Halsnæs;Ugift;2021K1;12678
Halsnæs;Ugift;2021K2;12682
Halsnæs;Ugift;2021K3;12642
Halsnæs;Ugift;2021K4;12639
Halsnæs;Ugift;2022K1;12535
Halsnæs;Gift/separeret;2008K1;13478
Halsnæs;Gift/separeret;2008K2;13426
Halsnæs;Gift/separeret;2008K3;13465
Halsnæs;Gift/separeret;2008K4;13535
Halsnæs;Gift/separeret;2009K1;13515
Halsnæs;Gift/separeret;2009K2;13497
Halsnæs;Gift/separeret;2009K3;13574
Halsnæs;Gift/separeret;2009K4;13616
Halsnæs;Gift/separeret;2010K1;13551
Halsnæs;Gift/separeret;2010K2;13480
Halsnæs;Gift/separeret;2010K3;13511
Halsnæs;Gift/separeret;2010K4;13538
Halsnæs;Gift/separeret;2011K1;13516
Halsnæs;Gift/separeret;2011K2;13427
Halsnæs;Gift/separeret;2011K3;13442
Halsnæs;Gift/separeret;2011K4;13417
Halsnæs;Gift/separeret;2012K1;13364
Halsnæs;Gift/separeret;2012K2;13280
Halsnæs;Gift/separeret;2012K3;13250
Halsnæs;Gift/separeret;2012K4;13277
Halsnæs;Gift/separeret;2013K1;13276
Halsnæs;Gift/separeret;2013K2;13214
Halsnæs;Gift/separeret;2013K3;13223
Halsnæs;Gift/separeret;2013K4;13240
Halsnæs;Gift/separeret;2014K1;13115
Halsnæs;Gift/separeret;2014K2;13013
Halsnæs;Gift/separeret;2014K3;12985
Halsnæs;Gift/separeret;2014K4;12999
Halsnæs;Gift/separeret;2015K1;12937
Halsnæs;Gift/separeret;2015K2;12935
Halsnæs;Gift/separeret;2015K3;13014
Halsnæs;Gift/separeret;2015K4;13084
Halsnæs;Gift/separeret;2016K1;13029
Halsnæs;Gift/separeret;2016K2;13004
Halsnæs;Gift/separeret;2016K3;12987
Halsnæs;Gift/separeret;2016K4;13021
Halsnæs;Gift/separeret;2017K1;12954
Halsnæs;Gift/separeret;2017K2;12899
Halsnæs;Gift/separeret;2017K3;12907
Halsnæs;Gift/separeret;2017K4;12993
Halsnæs;Gift/separeret;2018K1;12984
Halsnæs;Gift/separeret;2018K2;12950
Halsnæs;Gift/separeret;2018K3;12961
Halsnæs;Gift/separeret;2018K4;13058
Halsnæs;Gift/separeret;2019K1;12984
Halsnæs;Gift/separeret;2019K2;12944
Halsnæs;Gift/separeret;2019K3;12999
Halsnæs;Gift/separeret;2019K4;13055
Halsnæs;Gift/separeret;2020K1;13029
Halsnæs;Gift/separeret;2020K2;13001
Halsnæs;Gift/separeret;2020K3;12999
Halsnæs;Gift/separeret;2020K4;12993
Halsnæs;Gift/separeret;2021K1;12957
Halsnæs;Gift/separeret;2021K2;12941
Halsnæs;Gift/separeret;2021K3;12970
Halsnæs;Gift/separeret;2021K4;12988
Halsnæs;Gift/separeret;2022K1;12972
Halsnæs;Enke/enkemand;2008K1;2004
Halsnæs;Enke/enkemand;2008K2;1995
Halsnæs;Enke/enkemand;2008K3;1998
Halsnæs;Enke/enkemand;2008K4;2005
Halsnæs;Enke/enkemand;2009K1;2002
Halsnæs;Enke/enkemand;2009K2;1999
Halsnæs;Enke/enkemand;2009K3;1998
Halsnæs;Enke/enkemand;2009K4;1983
Halsnæs;Enke/enkemand;2010K1;1985
Halsnæs;Enke/enkemand;2010K2;1986
Halsnæs;Enke/enkemand;2010K3;1974
Halsnæs;Enke/enkemand;2010K4;1955
Halsnæs;Enke/enkemand;2011K1;1967
Halsnæs;Enke/enkemand;2011K2;1972
Halsnæs;Enke/enkemand;2011K3;1957
Halsnæs;Enke/enkemand;2011K4;1959
Halsnæs;Enke/enkemand;2012K1;1954
Halsnæs;Enke/enkemand;2012K2;1953
Halsnæs;Enke/enkemand;2012K3;1952
Halsnæs;Enke/enkemand;2012K4;1935
Halsnæs;Enke/enkemand;2013K1;1921
Halsnæs;Enke/enkemand;2013K2;1922
Halsnæs;Enke/enkemand;2013K3;1919
Halsnæs;Enke/enkemand;2013K4;1894
Halsnæs;Enke/enkemand;2014K1;1910
Halsnæs;Enke/enkemand;2014K2;1911
Halsnæs;Enke/enkemand;2014K3;1927
Halsnæs;Enke/enkemand;2014K4;1936
Halsnæs;Enke/enkemand;2015K1;1942
Halsnæs;Enke/enkemand;2015K2;1931
Halsnæs;Enke/enkemand;2015K3;1925
Halsnæs;Enke/enkemand;2015K4;1932
Halsnæs;Enke/enkemand;2016K1;1944
Halsnæs;Enke/enkemand;2016K2;1941
Halsnæs;Enke/enkemand;2016K3;1933
Halsnæs;Enke/enkemand;2016K4;1937
Halsnæs;Enke/enkemand;2017K1;1933
Halsnæs;Enke/enkemand;2017K2;1943
Halsnæs;Enke/enkemand;2017K3;1963
Halsnæs;Enke/enkemand;2017K4;1965
Halsnæs;Enke/enkemand;2018K1;1961
Halsnæs;Enke/enkemand;2018K2;1968
Halsnæs;Enke/enkemand;2018K3;1974
Halsnæs;Enke/enkemand;2018K4;1972
Halsnæs;Enke/enkemand;2019K1;1983
Halsnæs;Enke/enkemand;2019K2;1983
Halsnæs;Enke/enkemand;2019K3;1985
Halsnæs;Enke/enkemand;2019K4;1986
Halsnæs;Enke/enkemand;2020K1;1981
Halsnæs;Enke/enkemand;2020K2;1980
Halsnæs;Enke/enkemand;2020K3;1994
Halsnæs;Enke/enkemand;2020K4;1997
Halsnæs;Enke/enkemand;2021K1;1999
Halsnæs;Enke/enkemand;2021K2;2019
Halsnæs;Enke/enkemand;2021K3;2027
Halsnæs;Enke/enkemand;2021K4;2034
Halsnæs;Enke/enkemand;2022K1;2023
Halsnæs;Fraskilt;2008K1;2855
Halsnæs;Fraskilt;2008K2;2865
Halsnæs;Fraskilt;2008K3;2899
Halsnæs;Fraskilt;2008K4;2916
Halsnæs;Fraskilt;2009K1;2918
Halsnæs;Fraskilt;2009K2;2930
Halsnæs;Fraskilt;2009K3;2946
Halsnæs;Fraskilt;2009K4;2944
Halsnæs;Fraskilt;2010K1;2959
Halsnæs;Fraskilt;2010K2;2983
Halsnæs;Fraskilt;2010K3;3019
Halsnæs;Fraskilt;2010K4;3014
Halsnæs;Fraskilt;2011K1;3015
Halsnæs;Fraskilt;2011K2;3054
Halsnæs;Fraskilt;2011K3;3080
Halsnæs;Fraskilt;2011K4;3096
Halsnæs;Fraskilt;2012K1;3119
Halsnæs;Fraskilt;2012K2;3121
Halsnæs;Fraskilt;2012K3;3158
Halsnæs;Fraskilt;2012K4;3179
Halsnæs;Fraskilt;2013K1;3193
Halsnæs;Fraskilt;2013K2;3211
Halsnæs;Fraskilt;2013K3;3253
Halsnæs;Fraskilt;2013K4;3222
Halsnæs;Fraskilt;2014K1;3291
Halsnæs;Fraskilt;2014K2;3346
Halsnæs;Fraskilt;2014K3;3406
Halsnæs;Fraskilt;2014K4;3439
Halsnæs;Fraskilt;2015K1;3469
Halsnæs;Fraskilt;2015K2;3473
Halsnæs;Fraskilt;2015K3;3490
Halsnæs;Fraskilt;2015K4;3519
Halsnæs;Fraskilt;2016K1;3555
Halsnæs;Fraskilt;2016K2;3581
Halsnæs;Fraskilt;2016K3;3620
Halsnæs;Fraskilt;2016K4;3629
Halsnæs;Fraskilt;2017K1;3655
Halsnæs;Fraskilt;2017K2;3693
Halsnæs;Fraskilt;2017K3;3721
Halsnæs;Fraskilt;2017K4;3715
Halsnæs;Fraskilt;2018K1;3660
Halsnæs;Fraskilt;2018K2;3708
Halsnæs;Fraskilt;2018K3;3741
Halsnæs;Fraskilt;2018K4;3716
Halsnæs;Fraskilt;2019K1;3711
Halsnæs;Fraskilt;2019K2;3731
Halsnæs;Fraskilt;2019K3;3719
Halsnæs;Fraskilt;2019K4;3732
Halsnæs;Fraskilt;2020K1;3718
Halsnæs;Fraskilt;2020K2;3747
Halsnæs;Fraskilt;2020K3;3767
Halsnæs;Fraskilt;2020K4;3787
Halsnæs;Fraskilt;2021K1;3786
Halsnæs;Fraskilt;2021K2;3808
Halsnæs;Fraskilt;2021K3;3799
Halsnæs;Fraskilt;2021K4;3804
Halsnæs;Fraskilt;2022K1;3814
Helsingør;I alt;2008K1;60844
Helsingør;I alt;2008K2;60832
Helsingør;I alt;2008K3;60839
Helsingør;I alt;2008K4;60921
Helsingør;I alt;2009K1;61053
Helsingør;I alt;2009K2;60933
Helsingør;I alt;2009K3;61121
Helsingør;I alt;2009K4;61178
Helsingør;I alt;2010K1;61143
Helsingør;I alt;2010K2;61287
Helsingør;I alt;2010K3;61300
Helsingør;I alt;2010K4;61367
Helsingør;I alt;2011K1;61368
Helsingør;I alt;2011K2;61287
Helsingør;I alt;2011K3;61359
Helsingør;I alt;2011K4;61428
Helsingør;I alt;2012K1;61493
Helsingør;I alt;2012K2;61585
Helsingør;I alt;2012K3;61699
Helsingør;I alt;2012K4;61629
Helsingør;I alt;2013K1;61613
Helsingør;I alt;2013K2;61561
Helsingør;I alt;2013K3;61564
Helsingør;I alt;2013K4;61551
Helsingør;I alt;2014K1;61519
Helsingør;I alt;2014K2;61538
Helsingør;I alt;2014K3;61658
Helsingør;I alt;2014K4;61660
Helsingør;I alt;2015K1;61632
Helsingør;I alt;2015K2;61780
Helsingør;I alt;2015K3;61964
Helsingør;I alt;2015K4;62093
